rep,id,tau,g,c,a1,a2,a3,d,tau1,tau2,tau3
3,130,0.613228571103383,1.9656346540985,0.600165809764821,1.56442999170219,5.11526256037725,2.27681828719919,0.23430839813082,0.0109903409915275,0.0645696855702259,0.0295952315435164
4,130,0.542783351740919,1.9807080235907,0.625483903139047,2.93218575196257,1.44343836284092,2.27247051321409,0.275717902766699,0.00949299355427922,0.101585321180717,0.056492683201335
1,135,0.854823107602601,2.21484158853536,0.5266664478285,2.18912246118053,3.76935833929983,1.78244498104693,0.167248448513814,0.010240879184097,0.123670695688388,0.0625163986313584
2,135,0.850455615920313,2.07329466550371,0.274209522185192,1.72093189172236,1.0571913547798,2.03474576086814,0.172746477051864,0.0102891423396682,0.444075225389314,0.0398004883200848
3,135,0.522389427249491,2.7488706915243,0.50385579242189,1.33183956007632,1.05384913132177,2.45751364268106,0.278496342865707,0.0102438567730644,0.330963372228524,0.0444169470366532
4,135,0.896611445674596,2.02594461574747,0.854888417706977,2.38637885511778,1.396478565353,1.55558996547625,0.174157030320373,0.0103520155221223,0.09371183477948,0.0465343351499315
1,138,0.429941405088756,1.91267803367483,0.567907556776376,1.77786057945848,0.853562435834628,1.70142288061861,0.168089881214046,0.00971559280254307,0.0365690839277313,0.053911541631793
2,138,0.373617324088503,1.8588223204126,0.434465093939966,4.30637097308464,2.50605409437714,0.805232911865101,0.132364079823839,0.0106960260049961,0.246517889845619,0.0687484606402605
3,138,0.566162080291871,3.00015483325474,1.63060666422514,1.90917658903301,8.29029407486181,2.59867086094436,0.167741023689063,0.0103425560522828,0.0104959705765077,0.0657798833829018
4,138,0.47367668186022,2.27026690760797,0.673780875143339,1.2077785904503,2.36341948295459,3.92514221751099,0.208995217618786,0.00938168088177548,0.0253986686287271,0.0377164013460358
1,140,0.628207374169636,3.21311763773059,1.03316714479514,4.31317485401811,13.6800417784591,1.65103014470282,0.184858246462396,0.0108839164779518,1.42771713841692,0.0351166058523182
2,140,0.543339663608812,2.72947015711303,0.547033541386627,1.98015578246402,3.51551251404513,1.10854633374086,0.128875243835019,0.00937384534485137,0.0301180336744015,0.0574611656018181
3,140,0.539754678655735,2.7740567432206,0.550369984178819,1.76225120217249,4.03765765798096,1.13403757312639,0.108057836764605,0.0101012389641457,0.0984671474935798,0.0460486214764043
4,140,0.625561414891273,3.42220490709687,1.42070468919883,0.981352112523792,1.55966247756368,2.15590275987011,0.122053072392199,0.00950644917576808,0.0734030154169024,0.0350645735441611
1,152,0.279222071828426,3.29717797579858,0.370161964768855,1.66014224601247,0.483914427918965,1.31798215497137,0.25239485029832,0.00965925163368008,0.0179231844676413,0.0267125868725852
2,152,0.266851954609293,3.29717797579858,0.370142472413427,1.66014224601247,0.483914427918965,1.31798215497137,0.236584505257265,0.00936921653803149,0.0179231844676413,0.0267125868725852
3,152,0.268016185922329,3.29717797579858,0.370142472413427,1.66014224601247,0.483914427918965,1.27988604198049,0.236584505257265,0.00917627985149859,0.0179231844676413,0.0267125868725852
4,152,0.264434325468679,3.29789355230181,0.368999468209373,1.66014224601247,0.483914427918965,1.34830083677658,0.236584505257265,0.0087969563636278,0.0183586385146188,0.0267125868725852
1,153,0.277716603541338,2.85116203122141,0.396656623238265,1.12699792865616,5.55126438011747,3.3023680128656,0.213126206380281,0.00965128115178593,0.114006854985268,0.0579890663958663
2,153,0.335229121586901,2.65874799182442,0.271179385625643,3.49333494942591,1.20943277020386,1.89913238036799,0.323585561503332,0.0089606686176155,0.0954200039089771,0.0665454662239028
3,153,0.350045857836116,3.42339902000032,0.265118278024887,1.90403396065353,3.4880661501455,1.99941961357596,0.206960004272271,0.0100660568226775,1.00260668797266,0.0446264825478777
4,153,0.594804331391919,2.63452971213632,0.538358340020168,1.09890888929708,0.578323142977223,1.6039511854134,0.238143507125607,0.00937281309927619,0.0988370504942859,0.0785946825873317
1,155,0.530715503886104,3.25116857372805,0.807929419043636,2.04991272658195,5.72519203877277,1.72830667677008,0.341502178075257,0.00975188461409664,0.187322568249605,0.030777740880492
2,155,0.755315564807738,2.62212011616273,1.65994199853385,0.829571021579967,1.66356438665604,2.55452261693528,0.313593109075102,0.00950023857043035,0.723812074294342,0.0425085262702483
3,155,0.801575544885537,2.24849482448217,0.582989742866792,1.06524489865982,1.56459585898918,1.09102015729354,0.441572130605665,0.0109722361517511,0.91272712051653,0.0540891197220918
4,155,0.607752706566015,3.25334602467591,1.14635988849368,1.96905480631569,2.09246813940788,1.43199182110568,0.459555325403042,0.00977506056180467,0.214286082863246,0.0343179132801046
1,157,0.513119291555113,2.12305526906114,0.729017789084523,1.23552078687332,1.73388478305405,3.41063632342576,0.326021049146118,0.00992301668889601,0.0257563363700669,0.0244546458999444
2,157,0.365926687737312,2.45688943560316,0.67104436025777,1.7740432235508,3.55702052194356,2.20597410569443,0.501508144634545,0.0101234214661444,0.183327922263126,0.0341163200087881
3,157,0.618564610778618,2.01760010510428,0.477587295194237,1.97048551432858,2.33485739960882,0.664206093414602,0.13509188058115,0.00969680136394049,0.0784520356378892,0.0569057875577277
4,157,0.431623302623078,1.99938280492476,0.486002936873192,1.30237187776296,2.19330508233925,1.64711264750611,0.097045443624522,0.010101628290781,0.148307954075245,0.0317320478519684
1,158,0.310862201044133,1.89462341686915,0.634555797754273,0.938572817938736,3.77606353744856,2.03837318750387,0.298825838174324,0.0109882238740361,0.0285543828832496,0.0727360629652101
2,158,0.572945070785983,2.45194231867689,0.840206820610845,0.747317519362863,0.787149280390479,8.45083568883591,0.402938060536387,0.0112240352047702,1.56447021495965,0.0801510417245639
3,158,0.486779514458976,2.15068330582689,0.57974013277217,4.10807674947395,3.42559552907429,1.14989809814886,0.137854693958261,0.00986914935882375,0.291707726219278,0.0568961914089474
4,158,0.623959368994837,2.08791806645949,0.631526508197995,1.43709234452241,1.58603432185253,0.951934849481038,0.128991366212677,0.00945193253196549,0.103377070686555,0.018484387646466
1,159,0.741010694757232,2.24818934890306,0.79356938954297,1.07899698836607,2.13736391997497,1.32964636834435,0.0882031118435466,0.0107634755659319,0.225004626617861,0.04052581558059
2,159,0.567284367269891,2.43969606510965,0.572769599314763,1.63392725529426,3.67230057409798,1.09949935568264,0.220451465847701,0.0091749719693912,0.190538200005973,0.0866071201161236
3,159,0.676116702123206,2.74188454154634,0.892783311707294,3.16820335746812,0.688869186088048,5.39378490420514,0.268076031981988,0.0103599617629439,0.237054015581129,0.0408242817431964
4,159,0.575575113399279,2.14607285464299,0.602565850389621,0.660968532343284,3.76975864762974,1.45142105855329,0.258193515048731,0.0100164816979348,0.479386708791301,0.0681317537648675
1,160,0.664197769103262,2.55151042817647,0.912232413530814,1.46081544550451,0.81740099754616,1.15258253494495,0.282567727932066,0.00997388959194596,1.10084874969372,0.0694245124231363
2,160,0.466270857802183,2.28691643100465,0.837073265256761,2.16515149526174,2.80917958879512,1.82272522874995,0.274678195755546,0.00988219136516957,0.0492223129042774,0.051693270672868
3,160,0.433294817563096,1.96450497175817,0.886450903394288,2.4832019987551,6.26466225772912,1.54025879882363,0.145963246989452,0.0108768063616303,0.0384711554249519,0.028541546334443
4,160,0.554180460308778,1.99540057541767,0.438345541589346,2.53282100628334,0.63727498411801,1.92444466600806,0.402202035904126,0.0103783528422863,0.330965590993645,0.016979837208407
1,161,0.485348476024532,3.01103028852081,0.244239193459864,3.35072356960576,1.53680180185366,3.59808645327369,0.457716988625062,0.00926028122141354,0.162303787465936,0.0309294770256685
2,161,0.655836878054633,3.06388486790517,0.455111755687974,2.18562641850079,1.58977299606867,3.55962079041224,0.236800336378992,0.0108251263726921,0.313644058403333,0.017723942943661
3,161,0.559505970789169,3.09291788267158,0.522978130836454,1.81239277092228,1.95026060881388,2.01214562844399,0.200748723884977,0.0102443129312833,0.129034819252036,0.03959934736317
4,161,0.76426405530932,2.85297967806173,0.5493080431497,2.37098048693446,1.87067435957141,2.12132568308291,0.19195074658734,0.00890744898116048,0.123602965282305,0.0402263099339947
1,169,0.366824706373198,2.58861456078992,0.0839396567962626,4.95797637075559,1.88238546591436,0.693991385967386,0.50727478080969,0.0104710007703065,0.0693452050880095,0.0319971844607568
2,169,0.40064300173941,2.58861456078992,0.0845509711947737,4.95797637075559,1.75923654234212,0.693991385967386,0.515408016110596,0.00996219968481626,0.0693452050880095,0.0332739925355033
3,169,0.402629314819546,2.58861456078992,0.0845509711947737,4.95797637075559,1.8544855870795,0.693991385967386,0.487776388782522,0.0104104618741457,0.0693452050880095,0.0332739925355033
4,169,0.423015387468833,2.58861456078992,0.0844534449745186,4.98439674416981,1.8544855870795,0.693991385967386,0.52368723333845,0.0107975158280188,0.0693452050880095,0.0331777537392495
1,173,0.51345347150864,1.97831834321616,0.683276789972935,1.9317359914314,3.56808843093025,1.64330877618528,0.266178577876308,0.00985585844345479,0.0569505231373861,0.052726221198163
2,173,0.417803402122111,2.49971700210905,0.643254677270552,3.08027684122658,1.55236997682248,4.22115097580701,0.232522146306765,0.0110457039580227,0.0593275658964277,0.0607308019174564
3,173,0.491035899122579,1.7787407028101,0.306769811004152,3.34003393196688,0.821712214625158,2.23130727268429,0.181810865540311,0.0103389382780087,0.0615801388453543,0.0237724180242075
4,173,0.494841789683914,2.7801584540576,0.766403947356265,2.90833664146866,2.30869988779004,0.786023471951695,0.260090508441053,0.00970062916400555,0.623125248589095,0.0716189915438229
1,177,0.682163280073352,2.19511826799956,0.482042115509102,1.25753886458121,3.97829729514967,1.45949790319348,0.188346071161751,0.0104635387526281,0.601140888144867,0.0376406584011348
2,177,0.345258373051962,2.5338726388297,0.299046620748133,2.20342960666733,1.30569926396794,1.91390589283988,0.166180337217446,0.0105785261040507,0.228243279152862,0.0377874750151562
3,177,0.646238370238983,2.76493818817793,1.11344960566073,2.09287512959558,1.55122419102178,1.66876254843048,0.309059452773921,0.00997279758264877,0.360763857246831,0.0349646143942052
4,177,0.471243409863128,3.122880361706,0.679159524656872,1.48853222492202,1.15636632249485,0.601837182425344,0.207481128916708,0.0104119850958976,3.22899368169789,0.0650881805640495
1,178,0.396072232510037,3.28933252164746,0.637715251048326,2.55292827407299,1.58722475383342,2.62993391543663,0.347494700906198,0.0100905408075842,0.126242474299652,0.0369769352669775
2,178,0.814861565369788,2.15417353234568,0.478016912206863,1.51359486425168,0.501074856830996,2.39266184881343,0.164285451955961,0.0101225111083677,0.511537411936675,0.0321740067151832
3,178,0.48058979629341,2.72095737986174,0.967487797312953,1.16895976012647,0.929699611608635,4.23964792221532,0.290958140634335,0.0101755358834902,0.0186142879289713,0.0666204628213746
4,178,0.570034100476039,2.86777801344089,0.399868347744114,2.82718778722226,2.63137683985696,2.41794952372923,0.178998473211051,0.0100469944689981,0.8442786274631,0.0316743949877625
1,179,0.401662433339467,2.08065008551725,0.565032198011925,1.18770676578498,0.724969353945599,1.10735566612245,0.241861985944853,0.0103573992394368,0.0607742692695356,0.0400392033278155
2,179,0.580742566527346,2.48479903969457,0.542015930813093,2.48515034771242,1.83519339913643,3.46171901206597,0.234735127426254,0.00980943020428859,1.97965826202639,0.0355860244103158
3,179,0.484963817623123,1.92893391430628,0.360933354373766,5.48644423906488,6.13892581973057,1.09295886149097,0.291654881695327,0.0107619137431264,0.0715914040766609,0.0617246808252109
4,179,0.493777453867867,2.00808648903089,0.526030368240657,2.16182123930589,2.76272135381245,10.4358286321549,0.253170482372633,0.0105992666149979,0.205447223075875,0.0493210367432823
1,180,0.517039911134548,2.46241573540415,0.364485134184003,2.30032093802388,3.29225073388598,1.14237535446798,0.239770307196,0.00955373440022961,0.00455118225300368,0.042414412354893
2,180,0.58654786284697,2.43828723919759,0.405140753788032,2.15469583667183,3.56670406747366,1.74804374958317,0.313867654915654,0.0102897497860494,0.00405780005888501,0.0357677793465087
3,180,0.522070492884811,2.38719320691905,0.356359011163046,2.18903415232786,2.7343940895808,1.06405816927837,0.208146421341658,0.0097832091116733,0.0117970228341351,0.0358602557920071
4,180,0.420437574349479,2.65060854162657,0.399693975724661,0.97605231259823,1.04529762520134,1.24502010713626,0.21406437425129,0.00994783744029156,0.0939637321332686,0.0386413222367523
1,183,0.446131804665731,2.05227635782442,0.4763372081585,0.844057100964876,1.4109949120663,2.48260247259802,0.227902201136198,0.0104385358623156,0.164501667402899,0.0341491166976284
2,183,0.480242090328755,2.72384486575281,0.829976357209511,1.8713265509188,5.30379992025094,1.96862742170891,0.243727815438258,0.0100568178308994,0.0305272171774771,0.0570497255793905
3,183,0.68112803672649,2.1372552679356,0.481681355411704,1.14456784817055,1.58028160229585,1.09069361538332,0.265394000052626,0.00991068961457755,0.295506090372586,0.0410065016767439
4,183,0.376488505941282,2.47273308952987,0.354071729941916,3.23697304441909,13.4232994960193,5.56585754503427,0.312351921729397,0.00914351755210686,0.0564385291974497,0.0398003752942407
1,184,0.428437971754505,2.43129953011508,1.14966106692698,2.09561788859881,0.883945916997821,3.8124658331896,0.159164780227103,0.00963862874780924,0.0408056200421223,0.0573615064851069
2,184,0.490712929764369,2.08896691183898,1.62642531628115,1.09792233017258,1.91438957987427,1.66546469241818,0.293356126742156,0.0100336714593325,0.196523809490565,0.028007418129526
3,184,0.611454224394964,2.82698660193051,0.383852617850301,3.76245070130082,6.38654920104741,2.32189732528396,0.471074922198374,0.00959406994313335,0.418139973760928,0.116181217139247
4,184,0.477784227122796,2.6580620156748,0.602657795079126,3.36199699916228,1.61056023137708,1.36038852867535,0.263354224623938,0.00979731419063347,0.108166519213624,0.0472722775521732
1,185,0.463159572906886,1.77597150906455,0.956903523991397,0.954578310498814,3.17154030160439,3.86162233420282,0.252296057369101,0.0102001150065086,0.217347789267864,0.0887051412475813
2,185,0.340639970288915,2.679616107225,1.14393374600697,2.28280362042051,0.887289649121162,1.72458176648314,0.163118817844837,0.0108416780966353,0.0681678943920158,0.0426817093511629
3,185,0.52620511907634,3.23535556790717,0.983375389816306,3.9836287378542,6.74563872817251,1.96146492933798,0.215897212000135,0.010318069737484,0.0501187565773093,0.0497830687477589
4,185,0.453154147354332,2.43822536385657,0.722401552911398,3.29998219445148,1.88192400070351,2.92451107097674,0.232309996175574,0.0106596389459697,0.0512927473503696,0.0291908590733846
1,186,0.744905524172333,2.10952887512265,0.28380502944958,1.68583861736335,2.30466412311235,1.4391026772425,0.380489280121421,0.0105725914769695,0.123712894990306,0.0363252489660168
2,186,0.406483329920532,2.80213761509412,0.364779309221206,1.88935890825841,3.45056184151227,0.869254265391184,0.233638162304239,0.010749852977116,0.12707547824941,0.0497709715792146
3,186,0.575126541267292,2.4328762307332,0.264895668840718,1.48571993566544,4.07532125733427,1.5663883673636,0.188988175728345,0.00930638373995779,0.278659119912216,0.0354320961156198
4,186,0.624038227668584,2.55808899773397,0.351447466340184,0.837561002610044,4.52159040502325,1.12537706460876,0.208397774681816,0.0104802311263631,2.07009098853148,0.0741475127545057
1,187,0.533801158418856,3.69153241173691,0.819484493863228,1.39478175244928,1.34817622791445,1.47045003961977,0.281938822135132,0.0100439653542452,0.310038340596537,0.0462319757919788
2,187,0.53576840458058,3.67068418441757,0.679481934300394,2.28571644233014,1.28611493440064,2.26553729797545,0.233840538582138,0.00967655826281292,0.199762979969194,0.0476942119945128
3,187,0.552285326085718,3.30750418896709,0.549769180491949,2.24187142105692,1.85505058430065,1.42102245585777,0.200420615966388,0.00949265710265811,0.190328128684243,0.0512497538287425
4,187,0.516791895266339,3.37459621636375,0.59018166909516,1.48027261156614,6.74717827338699,1.12061310789903,0.215608980816019,0.00958011032135952,0.210292744814236,0.0765159355406539
1,188,0.43843701916358,3.39343328209477,0.526475623452557,7.09473159174897,0.171590985935484,2.1447414043302,0.38366124670219,0.00956227715234251,0.0792543838778151,0.0243992188291085
2,188,0.355718135546313,3.65471296598606,0.495983832347206,3.52353228955661,0.264655476207728,3.74328073582063,0.205027449004754,0.010442833368046,0.191023606541514,0.0384484943006655
3,188,0.534159164208884,2.64484520389042,0.402363129279792,5.18495656348522,0.769616518752641,2.39875070836525,0.194373177662491,0.0107052527060615,0.0153899515450046,0.0577076023395289
4,188,0.592500144955195,2.55752291097535,0.370862069242018,3.79541596724696,0.365084750785428,6.54436464326766,0.240350391589576,0.00913396929719809,0.0457158820062309,0.0486623293462096
1,189,0.632430344299587,2.67272498661748,0.354972375165213,3.65474075083414,3.2749918432341,1.32441243999182,0.513754842544294,0.00951056493522725,0.144251826684704,0.065121126005483
2,189,0.558680505128682,2.98804415069454,0.673998416629341,2.67719907102222,2.65939057656426,1.16031021850192,0.33806901462583,0.00945852001972016,0.227049442979877,0.0276665296462744
3,189,0.446137131269159,3.17910774258072,0.612352497511266,1.77170490456401,2.98148145627593,2.77030953868283,0.19943584684049,0.0102513204582634,0.307330694196662,0.0420733592223675
4,189,0.734837530853106,2.53488821460427,0.46730556760182,1.7568823406881,1.71574685213531,2.52673412652974,0.257680347403263,0.00986552656781343,0.73214657616801,0.0214827785723489
1,191,0.654154326349488,2.80506526799998,0.661476469737716,1.96425157058555,7.32159662659756,2.92660465052987,0.388799905737124,0.00977644647292567,0.438961976677183,0.0767161211450492
2,191,0.448907535860559,4.26681727076451,0.698147879510572,2.57312561842964,0.973697300964235,3.77938028467219,0.405478528187404,0.0103563448837983,0.545584579871804,0.0607196478467286
3,191,0.544224183673474,2.77919590338539,1.22786953163996,4.80450538984662,2.08172714072185,1.50586427760952,0.688159445068502,0.00896392686989507,0.0588740081224302,0.0311599962117425
4,191,0.582719936146679,2.14591369429082,0.572675849775377,3.37890060923833,10.2474843982085,1.07980708909138,0.0910500964635018,0.0100625380059367,0.403333845872432,0.0406460973818968
1,194,0.331565316985633,2.50487479977333,0.383121467376408,1.72210331220077,1.16856571614664,1.24293618938831,0.168124344037037,0.0106558049359274,0.0589774035478485,0.0246301440415109
2,194,0.398018504592534,2.61407333812574,0.347895582863796,4.24287751167782,0.859042150337013,0.894125916449604,0.177148591247467,0.0100035005918678,0.0391295863652241,0.038839992324826
3,194,0.592275747822871,2.26360026830468,0.349047542005749,1.97995042402628,1.11634667381715,0.855366527723955,0.291119549538229,0.00943546527304339,0.047863150904569,0.0528074108153031
4,194,0.558977394657984,2.50811066744865,0.480912399226186,1.63655041946127,0.981554168124841,1.01740513433652,0.192257393457951,0.010481213732594,0.0374058769081413,0.0359015621642597
1,195,0.301042111709958,2.17159395822804,0.493590112284989,1.82801498844729,2.6599683922477,1.31048470295954,0.263526610029645,0.0100807922341949,1.24985027865417,0.0377491117770115
2,195,0.448937071575747,2.75202678494179,0.895912895089068,1.71571162285847,1.87668507609983,1.56638645116,0.176858074853911,0.0104159283206807,0.399783860689358,0.013142211102175
3,195,0.429683389859391,1.78559921885208,0.405526513105241,0.914444089131671,3.65110981819491,1.99297675768625,0.164296089219355,0.0108805272581399,0.385782917170253,0.0572906808234281
4,195,0.53356740530161,3.20979494189251,0.836310450489704,1.78232267235992,0.482097138297342,2.33015102733551,0.42559838096485,0.00930393530478551,0.508510328300479,0.0452406890158932
1,196,0.862801818150669,2.67358943253332,0.530026397832797,1.70376702913856,2.00210017288096,1.99660465813849,0.229883912985546,0.00972691043437478,0.0379131700435881,0.028597628974103
2,196,0.863549045404638,2.66136401135909,0.515125911338695,1.85378740578794,1.73356234107936,2.26468017736062,0.267438253372531,0.0088147243744597,0.0379131700435881,0.0302278417328743
3,196,0.891563785696243,2.66136401135909,0.515125911338695,1.8590380358607,1.78251286566451,2.15688971503668,0.304746235852553,0.010726593463203,0.0389686100043049,0.0316620931645753
4,196,0.891563785696243,2.61407262937543,0.5153231105857,1.75231863146749,1.78251286566451,1.76725664729609,0.266703010656601,0.0100677807437397,0.0328482112530563,0.0377474075281421
1,197,0.444330727554679,2.27167131954527,0.318015498042691,0.94825846647856,1.42675069147876,1.03940598053303,0.193996095546313,0.00937972655081346,0.274130777180106,0.033190167614271
2,197,0.750157653465512,2.5803193178825,0.69668745559399,1.38980934919916,1.51336177786928,0.999932013783988,0.310290868841976,0.0101127342702176,0.0647990043418863,0.0434497330358841
3,197,0.700730107263014,2.51719004958131,0.743924296925406,1.35427075653693,4.42968559888284,0.736128189442014,0.21938841250429,0.00999794423952,0.016532263047975,0.0839830723272924
4,197,0.647853875369893,2.06167685654996,0.331975601292768,1.22908993469511,2.90597838310029,0.771272272815676,0.40362362464562,0.0110403767709691,0.142219524565359,0.0305021842734418
1,199,0.807940150290698,2.83121345962875,0.395025644954584,1.21425978358382,1.74861779408236,1.344455043309,0.26774446226676,0.0101913855027013,0.92511743646554,0.0391127026487008
2,199,0.869185139717487,2.80207169686955,0.504798802544035,1.46091459849767,1.81845563927518,1.92206287772386,0.206849482662855,0.0105349947369495,0.387478452581376,0.0252008000239001
3,199,0.879483032079032,2.65152074387166,0.43886163025256,1.10206841555515,3.81529395547907,1.92098762183017,0.193596326340833,0.0102430872664136,0.623234425120694,0.021675946170216
4,199,0.853093863027523,2.73211876821076,0.475703581596846,1.04857770190851,1.54152637901411,1.87983526648579,0.216106765802663,0.00987690847150046,1.29133521555097,0.024472081200749
1,200,1.00167519887621,2.0675023738886,0.76353494769735,1.65005620298167,2.93058058577068,3.86657868675936,0.388302992260841,0.0102834499572104,0.383468761883582,0.0161340366625948
2,200,0.755291647524998,2.34868883271105,0.593012355855886,0.742572193819889,1.86057112129444,2.44480134093914,0.268937515643944,0.00994400726531261,0.765775409712832,0.0225844610970901
3,200,0.496490212286817,3.215262640223,0.73276279440985,1.54079631261302,2.81225577451055,2.38222267292795,0.288864340927464,0.0101929635485853,0.297696834385131,0.0274705829500688
4,200,0.443471510279491,3.19198458335417,0.481721347889154,3.39665676432968,1.58500219453464,4.64011549050389,0.299013478045562,0.00957670113766449,0.156314924159727,0.0245873521327562
1,201,0.335532416268142,2.11865619336879,0.995238488579304,1.83311943656382,0.539475540786467,2.17635821861446,0.558866972831579,0.0099682329062696,0.316059156601056,0.0740450369979393
2,201,0.362289393420716,2.00925994830151,0.794628118830805,1.53159804089531,1.26722359911565,0.924859574225863,0.489510807947823,0.0103116054188477,0.542717519636556,0.0501718219593625
3,201,0.467885864930582,2.514730125309,0.96676521477257,2.58828307310053,0.699129310889368,6.77926592932435,0.248700698256556,0.0105196697130332,0.427390314083443,0.0305445610627476
4,201,0.31722973743193,2.43903408871089,1.10217056253875,1.42401256564218,0.657344679797864,1.96173637200554,0.2193867712001,0.00987727273333782,0.0572212317304525,0.052134628953615
1,202,0.757634093272603,2.71136362584026,1.21129779275689,1.89298452077356,3.10306247662036,1.39916887622576,0.324154200722642,0.0101319789800042,0.0397489703588385,0.0359681050894532
2,202,0.88048689688876,2.22385767131043,0.722857818140429,4.25559654099614,3.16367946796208,0.487814640645131,0.129304283345605,0.0097888028146682,0.0202098705588408,0.0854993411052591
3,202,0.440605543814722,2.89656618828199,0.73059923365327,1.46812906716897,2.15060617079963,1.67064953751417,0.286321196775186,0.00994495364828792,0.0267480429245564,0.0378455764513283
4,202,0.53606307935822,2.37016680044841,0.369868089955428,1.35946225702008,1.88564747232367,1.22137220843359,0.233510832384395,0.0100449345946068,0.208093620515934,0.0492055570631921
1,203,0.537625109515907,2.23434374260191,0.481279257711558,2.35877336129944,2.49603915335116,1.33183617209499,0.225893366241436,0.0101678022990097,0.190382392405093,0.036866162792504
2,203,0.536492900021334,2.5625758940301,0.483304852945564,3.64908754286166,0.249285635531997,1.03887040049636,0.271958909796113,0.0100790573208052,0.10717434474036,0.066575126086073
3,203,0.408938057815669,2.13000829636079,0.222200213826283,1.5681126331338,10.7723024429654,2.90175478043752,0.400275217310417,0.0098754412377468,0.286631995331077,0.0358448196562286
4,203,0.432064076902707,2.71441925418944,0.599646652996002,0.610116353022667,0.753572301618902,2.33634925796722,0.382755591478811,0.00992584424023716,0.53712167805353,0.039464888338042
1,204,0.371781473436572,1.73641096444703,0.777634689425081,1.79673223782489,0.423318399169691,3.33926200584261,0.40177474591287,0.00950892931299473,0.0464217542618988,0.0515829578432907
2,204,0.395614607216083,3.34319114213592,1.86876010154738,0.999607473251162,0.642756949398701,1.22618180910903,0.227902256654203,0.0094003053371494,0.708344397942285,0.0580295937264315
3,204,0.699720956331992,2.29890974875044,0.651834619265377,3.63535264986412,1.12359797140436,2.59008711129659,0.288479345637956,0.0102876385672199,0.173063694585697,0.033768821633733
4,204,0.623995218942913,2.17211486140062,0.709193844288702,1.45147972635902,0.684005445344475,1.51053686040734,0.392213042294704,0.0104847879938576,0.7939514512171,0.037612231892791
1,205,0.533428071667529,2.03368739405945,0.651623673805093,2.20267854347528,2.53264093715418,0.749240763362804,0.304606381799192,0.0094019361858412,0.0138016718584452,0.0451376175826037
2,205,0.289044562210937,2.35783484676505,0.898562979100586,1.15755637068024,0.971360580652034,4.85142108179603,0.198719108462314,0.00992949113150229,0.0558971376344216,0.0548233151104234
3,205,0.594967471220319,2.14100683971836,0.746866506855079,1.84911156394338,2.49184109390648,1.35927968255287,0.351400560618283,0.0106718315410487,0.0748533300238874,0.0412478780490216
4,205,0.694930428940266,1.82476014192692,0.803462501587577,1.06543811394707,8.04130896599586,1.87524220688932,0.249183938084733,0.00952455889778905,0.178783572712207,0.0331478454596438
1,206,0.668593236554792,2.48955158676986,0.149285921604088,1.58597292235228,1.74845622177143,0.663115643955948,0.103629249871384,0.00895358217322593,1.4035422254039,0.0321883695284251
2,206,0.689675835055908,2.50614001733218,0.167065560366258,1.56794028739161,1.51931684574458,0.790658918608978,0.133408608566561,0.0101890559603423,1.30832041411573,0.0284739066027105
3,206,0.780480554931177,2.37750401987383,0.168952441929084,1.74168827123863,1.88736675945646,0.87761685525779,0.0960590123367289,0.00960928767905474,0.632250651271957,0.0239527416990517
4,206,0.576464226638103,2.62030149064362,0.187464950521454,1.559965462876,1.87710123283797,1.10308481601051,0.10451549663124,0.0103243675226178,0.780340374738088,0.0167800735875935
1,207,0.346029572967102,2.6730945957483,1.0603800799612,2.46638461923629,0.334780016416393,0.800716491916769,0.340080917569743,0.0099463672407664,0.0540287068428716,0.0290079989727739
2,207,0.510794059243279,2.84604002921145,1.70692926318996,2.7261543502029,2.15591181738556,0.951143406030756,0.153338501387345,0.00938132755890463,0.0561171466031335,0.0349735897976318
3,207,0.525985546321808,1.97759848222672,1.08207754515284,1.85733849129049,2.40452875601842,5.25587270741753,0.117833253107126,0.0109317974035374,0.00877354597614834,0.0596905695956494
4,207,0.387459264389569,2.26740631522778,0.754073261804013,2.12322255172305,1.22063468045221,2.2791024381977,0.290598412589596,0.0104231151835032,0.014338776962773,0.0412685093491131
1,208,1.03125973195104,2.091296776725,0.319913594995425,2.45225909755957,6.19713459577796,1.35743365313656,0.195219084309122,0.010300759034366,0.0154851126504366,0.0397340751481107
2,208,1.04704612677742,2.13673788252362,0.341172639158778,2.11844089369063,5.61833294109244,1.42593043407359,0.229670957801137,0.00991203876460818,0.0268511851182946,0.0408848474264465
3,208,0.96907520728814,2.19438757303886,0.339515229035939,2.10036767713856,8.64734149007445,1.36374971723681,0.183241754962854,0.00975074311623092,0.0339453490273308,0.0380878344966246
4,208,0.981623582496266,2.19438757303886,0.339515229035939,2.10036767713856,4.51636589489307,1.36374971723681,0.208050958187708,0.0102326482038845,0.0339453490273308,0.0380878344966246
1,209,0.46600694473761,2.85029606106388,0.574199834231716,2.34267480730448,2.09506802134572,1.71540165676657,0.260426386010311,0.00895406915365374,0.414545174706114,0.0354697272240304
2,209,0.383761677974014,2.34778135246886,0.75265658105688,1.38002954942945,2.50394400158853,1.40741105403017,0.197087433834877,0.0103326862953556,0.0341440410798424,0.0832113748300588
3,209,0.72816696585446,1.82377946961238,0.315261152423941,1.51380859404668,1.13146443534758,1.00288907565198,0.229019705343445,0.00954300586993462,0.163997976798465,0.0557771071168973
4,209,0.377585692559615,3.06014228427068,0.677883271127087,1.24010651546262,2.70422437276381,1.47931969769759,0.341573242935096,0.00940509593030056,0.221861627406262,0.0289615089910976
